Key,Institute_name,Branch,Sub_category,State_Quota,GE_CR,SC_CR,ST_CR,OBC_CR,year
4223,"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Information Technology (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,2285,,,,2017
4224,"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,23084,7229,5190,10428,2017
4225,"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1690,,,998,2017
4226,"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,27590,6911,4350,10867,2017
4227,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,26827,7870,4423,10824,2017
4228,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1732,,,,2017
4229,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,31351,8041,6017,12061,2017
4230,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,10782,2719,2487,4608,2017
4231,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,261,,,219,2017
4232,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and M.Tech (ECE) Spl. (Micro Electronics) (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,11367,3000,,4847,2017
4233,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and M.Tech. Bio-Medical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,14259,4632,,5725,2017
4234,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and MBA (Information Technology) (5 Years, Bachelor of Technology and MBA (Dual Degree))",FALSE,OTHERSTATE,12063,1844,,4711,2017
4235,"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,6259,1958,1364,2769,2017
4236,"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,257,57,,147,2017
4237,"Indian Institute of Information Technology, Allahabad","Information Technology and M.Tech (Information Technology) Spl. (Cyber Law and Information Security) (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,7052,2943,,3494,2017
4238,"Indian Institute of Information Technology, Allahabad","Information Technology and M.Tech (Information Technology) Spl. (Human Computer Interaction) (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,7134,2965,,3913,2017
4239,"Indian Institute of Information Technology, Allahabad","Information Technology and M.Tech (Information Technology) Spl. (Intellegent System) (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,6798,2522,2553,3346,2017
4240,"Indian Institute of Information Technology, Allahabad","Information Technology and M.Tech (Information Technology) Spl. Bio-Informatics (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,7418,3306,,4433,2017
4241,"Indian Institute of Information Technology, Allahabad","Information Technology and M.Tech (Information Technology) Spl. Bio-Informatics (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,877,,,,2017
4242,"Indian Institute of Information Technology, Allahabad","Information Technology and M.Tech (Information Technology) Spl. Robotics (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,6767,2464,4205,3216,2017
4243,"Indian Institute of Information Technology, Allahabad","Information Technology and M.Tech (Information Technology) Spl. Software Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,6336,1802,2258,2825,2017
4244,"Indian Institute of Information Technology, Allahabad","Information Technology and M.Tech (Information Technology) Spl. Wireless Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,7057,2395,4032,3617,2017
4245,"Indian Institute of Information Technology, Allahabad","Information Technology and MBA (Information Technology) (5 Years, Bachelor of Technology and MBA (Dual Degree))",FALSE,OTHERSTATE,8220,2385,1986,4201,2017
4246,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,15995,4136,2976,6288,2017
4247,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,98,,,,2017
4248,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,23128,5682,3411,8559,2017
4249,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,,,,1107,2017
4250,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,19961,3938,3241,7138,2017
4251,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering with specialization in Design and Manufacturing + M. Tech - Signal Processing and Communication Systems Design (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,28979,5743,3317,10226,2017
4252,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering with specialization in Design and Manufacturing + M. Tech - VLSI and Electronic Systems Design (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,26609,5629,4503,9757,2017
4253,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,26086,5993,3873,9254,2017
4254,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1411,,,,2017
4255,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering with specialization in Design and Manufacturing + M. Tech - Advanced Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,33612,6235,4651,11037,2017
4256,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering with specialization in Design and Manufacturing + M. Tech - Advanced Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,1517,,,,2017
4257,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering with specialization in Design and Manufacturing + M. Tech - Product Design (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,32333,6162,4950,11685,2017
4258,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,33350,7924,5353,11906,2017
4259,Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,9537,2108,1094,3671,2017
4260,Indian Institute of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,10303,2103,1137,3747,2017
4261,Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,9561,2160,1070,3664,2017
4262,Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,279.01,,,,2017
4263,Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,10419,2215,1139,3779,2017
4264,Indian Institute of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,5900,1345,756,2318,2017
4265,Indian Institute of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,219,,,119,2017
4266,Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,6026,983,353,1873,2017
4267,Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,99,,,62,2017
4268,Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,6538,1043,420,2127,2017
4269,Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,935,239,180,394,2017
4270,Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,1116,305.01,182,410,2017
4271,Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,,,,17.01,2017
4272,Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,3296,644,307,1119,2017
4273,Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,60,,,31,2017
4274,Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,3692,727,359,1330,2017
4275,Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,109,,,,2017
4276,Indian Institute of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,2806,696,393,1054,2017
4277,Indian Institute of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,67,,,,2017
4278,Indian Institute of Technology (BHU) Varanasi,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,6599,1786,988,2639,2017
4279,Indian Institute of Technology (BHU) Varanasi,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,,,,84,2017
4280,Indian Institute of Technology (BHU) Varanasi,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,9379,1941,1066,3348,2017
4281,Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,8802,2017,1047,3426,2017
4282,Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,141,,,,2017
4283,Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,1657,784,376,688,2017
4284,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,4086,792,344,1320,2017
4285,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,101,,,69,2017
4286,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,4468,970,424,1394,2017
4287,Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,133,,,,2017
4288,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,7298,1800,896,2929,2017
4289,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,12,,,,2017
4290,Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,8833,1839,977,3174,2017
4291,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,9271,1944,1048,3303,2017
4292,Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,10091,1953,1036,3499,2017
4293,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,10730,2248,1133,3818,2017
4294,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,134,,,,2017
4295,Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,10826,2270,1143,3829,2017
4296,Indian Institute of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",FALSE,OTHERSTATE,10465,1965,725,3556,2017
4297,Indian Institute of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",FALSE,OTHERSTATE,10565,2021,1033,3636,2017
4298,Indian Institute of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,8467,1725,752,2891,2017
4299,Indian Institute of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,126,2017
4300,Indian Institute of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,8565,1338,512,2545,2017
4301,Indian Institute of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,184,,,91,2017
4302,Indian Institute of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,3376,835,477,1257,2017
4303,Indian Institute of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,75,,,28,2017
4304,Indian Institute of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,3570,853,574,1301,2017
4305,Indian Institute of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,34,,,,2017
4306,Indian Institute of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,6408,1234,578,2169,2017
4307,Indian Institute of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,215,,,68,2017
4308,Indian Institute of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,5742,1305,605,2058,2017
4309,Indian Institute of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,93,,,56,2017
4310,Indian Institute of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,7070,1508,712,2525,2017
4311,Indian Institute of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,237,,,,2017
